district_id,district_name,state_code,obs_date,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_kmph,source
D-MN-02,Churachandpur,MN,2026-08-30,2.2,22.7,17.1,56,6.2,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-08-31,47.2,24.0,16.8,86,23.8,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-01,16.8,26.0,17.6,71,21.2,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-02,4.1,22.5,17.1,59,10.9,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-03,3.1,27.9,21.7,61,24.3,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-04,6.8,22.9,15.3,57,13.6,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-05,8.0,27.5,19.3,60,9.4,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-06,6.3,27.4,18.4,56,6.8,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-07,0.2,27.5,20.5,54,10.9,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-08,10.1,28.0,20.1,65,3.8,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-09,17.7,24.8,15.3,69,8.4,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-10,11.6,27.7,20.7,65,22.8,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-11,19.2,26.4,16.9,78,25.7,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-12,10.7,25.0,18.4,65,21.6,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-13,2.9,26.1,20.9,62,10.8,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-14,2.1,25.0,19.0,61,11.1,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-15,6.0,24.8,17.9,62,2.4,IMD-synthetic
D-MN-02,Churachandpur,MN,2026-09-16,4.6,25.7,16.2,63,13.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-20,7.9,21.1,13.0,62,10.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-21,2.2,21.0,15.6,59,11.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-22,2.8,18.4,13.0,60,18.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-23,5.4,24.0,16.4,63,22.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-24,3.6,18.8,9.5,65,25.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-25,11.2,23.8,14.9,64,14.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-26,1.4,21.3,14.8,54,20.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-27,4.6,19.4,14.0,62,21.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-28,1.7,18.9,10.3,58,5.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-29,1.9,21.9,14.5,60,3.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-30,41.7,23.1,16.8,91,8.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-05-31,13.7,23.1,16.4,65,13.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-01,35.6,19.7,10.8,78,22.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-02,21.3,23.1,16.3,78,19.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-03,30.7,21.6,15.5,83,10.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-04,24.0,18.3,12.4,80,8.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-05,36.2,23.7,16.2,90,16.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-06,36.7,23.1,16.7,78,13.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-07,16.7,21.2,15.4,67,12.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-08,18.2,18.5,8.8,72,24.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-09,0.1,18.8,9.9,65,17.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-10,1.1,19.0,12.1,52,6.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-11,14.8,24.0,15.7,66,12.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-12,0.8,20.5,10.8,64,12.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-13,2.5,18.6,11.3,65,16.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-14,0.1,21.3,11.8,63,17.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-15,10.5,20.1,11.5,69,7.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-16,14.6,21.2,14.1,69,7.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-17,6.3,21.8,15.4,63,4.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-18,1.6,22.1,13.5,66,25.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-19,5.7,21.5,15.4,66,20.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-20,30.5,20.0,12.2,81,7.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-21,22.1,20.8,14.3,81,20.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-22,33.4,20.4,12.8,87,7.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-23,2.8,21.5,14.5,57,15.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-24,46.6,21.1,15.0,94,8.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-25,24.5,21.2,15.2,73,6.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-26,34.9,20.1,10.2,89,25.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-27,16.8,21.3,14.6,64,21.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-28,12.9,20.5,13.3,65,3.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-29,2.9,21.7,13.1,54,2.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-06-30,16.6,20.0,14.8,72,9.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-01,35.8,19.2,9.4,91,13.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-02,31.5,20.2,12.2,83,5.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-03,38.2,21.9,14.7,84,18.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-04,24.0,21.8,14.8,77,24.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-05,18.4,19.7,10.0,74,26.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-06,13.4,19.2,9.7,72,23.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-07,19.3,18.1,8.8,76,18.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-08,36.2,19.0,10.4,79,23.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-09,41.9,21.6,13.2,84,17.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-10,34.0,18.0,11.6,89,13.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-11,14.1,23.2,15.9,69,24.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-12,11.8,20.4,15.3,63,20.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-13,74.4,18.8,10.4,99,9.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-14,36.3,19.0,9.5,79,8.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-15,0.6,19.6,14.4,60,25.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-16,1.4,20.1,12.0,54,7.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-17,17.7,21.8,15.9,72,10.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-18,18.2,22.2,15.5,65,11.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-19,73.6,20.5,12.6,99,11.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-20,29.7,23.3,14.2,73,15.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-21,36.2,20.6,15.4,87,7.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-22,5.4,22.4,13.8,69,17.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-23,5.8,21.7,11.9,61,7.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-24,51.4,22.1,12.9,92,2.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-25,23.7,20.1,15.0,75,25.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-26,27.1,18.7,11.7,74,13.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-27,11.7,21.9,13.6,68,20.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-28,4.4,20.3,14.8,55,20.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-29,12.9,23.5,14.3,61,7.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-30,19.2,21.4,14.3,68,2.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-07-31,2.3,20.6,13.4,64,16.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-01,35.2,23.6,14.0,81,23.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-02,25.1,22.7,15.0,74,15.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-03,18.6,19.1,10.4,75,9.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-04,22.2,19.4,10.2,73,21.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-05,0.1,22.5,15.2,57,6.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-06,15.1,23.4,14.9,64,23.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-07,12.3,23.2,17.1,71,2.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-08,10.8,19.2,11.0,68,17.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-09,50.4,20.7,11.2,97,18.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-10,25.1,20.5,11.6,76,7.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-11,21.8,21.3,15.9,75,9.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-12,28.3,22.0,14.6,81,4.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-13,0.7,18.6,8.6,57,7.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-14,12.4,21.8,15.7,68,11.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-15,7.8,21.7,12.2,68,8.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-16,4.8,18.6,13.1,62,6.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-17,2.5,18.6,10.8,62,14.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-18,12.9,19.5,11.2,63,8.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-19,7.5,19.9,13.8,59,20.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-20,1.7,20.9,11.1,58,16.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-21,0.2,19.1,11.0,52,2.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-22,0.8,24.0,15.5,55,5.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-23,7.6,23.3,17.7,69,7.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-24,0.6,23.0,17.3,53,10.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-25,37.3,17.8,7.9,78,19.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-26,25.6,23.5,16.3,76,11.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-27,25.5,21.6,15.5,80,18.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-28,15.2,18.6,10.2,74,25.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-29,36.7,21.4,12.1,79,20.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-30,24.5,18.7,9.8,72,22.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-08-31,28.2,22.8,17.5,77,5.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-01,8.5,19.4,13.8,64,14.0,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-02,5.9,20.5,11.3,67,23.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-03,8.0,23.6,16.7,67,24.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-04,35.4,19.9,14.6,84,20.7,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-05,20.1,19.8,14.6,79,11.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-06,13.0,20.0,11.1,71,15.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-07,14.8,19.9,11.9,64,6.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-08,4.1,20.9,11.7,56,25.2,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-09,8.4,22.2,12.6,68,24.6,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-10,3.4,22.3,16.8,61,14.3,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-11,0.4,22.8,13.1,60,18.5,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-12,6.6,20.7,12.5,66,23.8,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-13,7.0,21.7,14.8,59,15.4,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-14,9.5,22.5,12.7,62,13.1,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-15,9.5,22.2,15.4,61,7.9,IMD-synthetic
D-MN-03,Ukhrul,MN,2026-09-16,10.1,18.4,10.0,60,19.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-20,8.0,23.4,18.3,71,8.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-21,9.3,22.8,14.4,67,14.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-22,4.8,24.8,16.2,69,19.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-23,10.9,22.4,16.4,73,12.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-24,11.8,22.0,15.1,70,20.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-25,9.6,23.0,13.5,60,6.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-26,0.3,24.8,19.8,56,22.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-27,11.2,23.4,14.3,62,11.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-28,9.4,22.6,15.7,62,12.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-29,11.0,20.5,11.1,63,7.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-30,7.0,21.2,15.3,58,21.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-05-31,43.6,23.7,15.8,85,23.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-01,37.8,24.8,18.3,82,9.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-02,33.2,20.4,12.6,78,20.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-03,23.0,26.0,17.6,68,14.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-04,2.2,26.2,17.1,66,5.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-05,6.8,23.8,18.3,69,8.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-06,6.7,26.3,19.9,69,12.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-07,14.6,21.9,12.7,71,18.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-08,36.5,25.8,16.5,90,18.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-09,32.6,22.5,15.8,85,5.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-10,37.0,22.7,17.0,83,18.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-11,3.6,20.5,14.1,55,21.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-12,11.5,22.5,16.7,66,14.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-13,41.7,23.0,13.1,81,24.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-14,28.3,24.2,15.6,72,6.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-15,27.9,25.2,19.2,77,16.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-16,10.5,25.1,16.3,62,11.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-17,12.7,23.3,17.5,61,4.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-18,6.3,24.7,17.1,61,23.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-19,36.2,24.3,15.0,88,10.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-20,33.2,25.8,19.0,87,17.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-21,22.7,21.6,15.8,76,20.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-22,27.5,24.3,18.3,78,16.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-23,62.9,23.7,14.6,99,7.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-24,25.7,20.9,13.8,71,10.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-25,19.1,22.6,13.1,73,13.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-26,7.1,23.4,13.6,67,21.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-27,3.7,20.7,15.6,56,11.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-28,15.5,25.3,17.5,75,15.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-29,17.6,24.5,14.7,71,21.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-06-30,16.9,24.9,17.2,67,11.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-01,8.9,22.0,16.3,71,25.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-02,19.7,21.1,15.3,75,2.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-03,12.2,21.9,16.1,68,18.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-04,3.1,25.4,15.4,63,6.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-05,7.1,20.8,14.9,69,25.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-06,7.5,20.7,13.8,68,17.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-07,17.3,21.7,12.4,65,3.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-08,15.9,22.0,12.9,63,18.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-09,11.2,22.2,16.6,67,5.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-10,1.4,25.2,19.3,62,14.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-11,8.0,23.9,15.3,66,11.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-12,5.6,23.3,16.5,59,3.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-13,12.6,20.8,15.4,74,8.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-14,46.3,22.4,17.3,97,4.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-15,36.3,23.5,17.4,81,15.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-16,28.1,21.2,13.8,71,5.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-17,25.8,22.7,16.9,70,16.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-18,1.9,24.9,19.5,57,24.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-19,15.1,22.9,13.2,68,14.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-20,8.1,23.8,16.2,60,6.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-21,9.7,20.9,12.9,69,5.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-22,13.5,20.5,10.7,71,25.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-23,9.5,23.7,16.9,70,24.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-24,13.7,25.7,17.2,65,4.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-25,15.4,22.3,16.4,76,18.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-26,12.8,21.4,15.8,61,4.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-27,65.3,22.4,15.5,99,15.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-28,30.3,25.6,18.2,83,2.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-29,11.3,22.8,16.3,69,12.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-30,11.5,23.9,14.3,72,4.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-07-31,7.7,22.5,14.0,57,22.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-01,32.2,21.9,15.8,77,16.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-02,22.0,21.8,14.7,70,13.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-03,16.7,25.6,17.8,68,15.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-04,4.9,20.8,13.9,61,2.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-05,1.7,23.7,16.4,62,12.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-06,1.2,22.4,16.0,60,22.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-07,11.7,24.0,17.3,64,17.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-08,14.9,24.8,15.4,75,9.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-09,10.9,25.1,16.1,63,4.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-10,9.3,21.9,13.9,70,24.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-11,8.9,22.1,14.2,62,11.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-12,52.1,23.9,18.0,91,16.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-13,24.0,20.9,12.3,78,7.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-14,25.3,25.1,16.9,82,16.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-15,31.5,20.6,14.8,87,25.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-16,6.8,20.8,14.9,68,20.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-17,4.6,25.6,18.9,59,19.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-18,5.2,25.3,19.6,66,2.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-19,33.3,22.6,16.1,88,5.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-20,25.9,23.5,14.4,72,19.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-21,21.5,21.0,15.4,77,13.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-22,13.3,23.5,15.5,63,16.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-23,12.9,26.1,18.3,67,21.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-24,9.4,26.1,19.8,63,9.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-25,5.0,22.8,17.4,58,15.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-26,13.6,22.1,16.2,73,5.8,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-27,2.1,25.7,19.7,59,6.4,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-28,10.1,20.5,14.3,65,15.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-29,10.6,25.2,18.2,70,21.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-30,34.5,24.2,18.5,88,11.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-08-31,25.4,20.4,11.0,78,17.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-01,22.3,22.8,16.4,74,6.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-02,11.1,21.6,15.0,61,14.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-03,3.9,20.8,15.0,62,24.7,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-04,3.6,23.2,16.5,66,24.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-05,2.1,23.7,17.9,64,2.2,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-06,26.0,26.1,20.0,82,7.5,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-07,13.3,21.9,14.6,62,18.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-08,18.7,22.8,15.5,78,2.3,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-09,1.5,23.4,15.4,63,9.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-10,0.6,22.2,15.3,53,24.6,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-11,2.5,24.0,15.2,65,6.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-12,33.4,25.7,20.0,77,9.1,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-13,11.5,26.2,18.3,70,26.0,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-14,19.9,20.8,12.2,79,17.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-15,0.6,22.8,15.6,64,11.9,IMD-synthetic
D-MN-04,Tamenglong,MN,2026-09-16,7.0,23.7,15.1,70,22.0,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-20,7.6,24.5,15.4,63,16.9,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-21,11.2,22.6,16.3,65,17.4,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-22,10.4,24.1,15.2,65,5.6,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-23,11.1,22.6,16.0,60,24.9,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-24,4.1,24.0,16.3,64,24.0,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-25,1.8,23.1,16.9,55,15.8,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-26,9.5,22.1,16.7,72,4.9,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-27,6.1,23.0,16.3,65,12.0,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-28,7.3,25.6,16.1,69,12.9,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-29,26.3,21.4,13.3,73,5.6,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-30,13.3,27.3,19.2,71,6.3,IMD-synthetic
D-MN-05,Senapati,MN,2026-05-31,16.2,26.7,17.9,70,6.1,IMD-synthetic
D-MN-05,Senapati,MN,2026-06-01,9.0,23.8,17.5,61,12.9,IMD-synthetic
D-MN-05,Senapati,MN,2026-06-02,6.6,23.3,17.6,61,11.0,IMD-synthetic
D-MN-05,Senapati,MN,2026-06-03,14.9,25.0,16.8,74,6.6,IMD-synthetic
D-MN-05,Senapati,MN,2026-06-04,13.5,25.6,16.5,64,9.0,IMD-synthetic
