segment_id,obs_date,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,avg_slope_deg,elevation_m,dist_to_river_km,past_incident_count,bridge_count,lanes,terrain,soil_type,surface_quality,risk_score,risk_label
SEG-0036,2026-09-10,5.2,18.3,95.4,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.884,medium
SEG-0036,2026-09-11,2.5,13.2,79.5,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.662,medium
SEG-0036,2026-09-12,8.5,16.2,76.9,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.835,high
SEG-0036,2026-09-13,1.9,12.9,55.3,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.578,medium
SEG-0036,2026-09-14,8.5,18.9,39.7,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.803,high
SEG-0036,2026-09-15,10.1,20.5,42.2,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.879,high
SEG-0036,2026-09-16,1.3,19.9,38.0,38.8,1084,16.71,5,0,2,mountain,weathered_rock,good,9.702,high
SEG-0037,2026-05-20,24.5,24.5,24.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.158,high
SEG-0037,2026-05-21,27.9,52.4,52.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.018,high
SEG-0037,2026-05-22,16.2,68.6,68.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.285,high
SEG-0037,2026-05-23,8.3,52.4,76.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.752,high
SEG-0037,2026-05-24,45.1,69.6,122.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.949,high
SEG-0037,2026-05-25,22.7,76.1,144.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.8,high
SEG-0037,2026-05-26,20.0,87.8,164.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.113,high
SEG-0037,2026-05-27,18.1,60.8,158.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.361,high
SEG-0037,2026-05-28,3.1,41.2,133.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.528,high
SEG-0037,2026-05-29,11.3,32.5,128.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.428,high
SEG-0037,2026-05-30,0.8,15.2,121.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.779,medium
SEG-0037,2026-05-31,6.7,18.8,82.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.867,high
SEG-0037,2026-06-01,7.9,15.4,67.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.759,high
SEG-0037,2026-06-02,15.0,29.6,62.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.235,high
SEG-0037,2026-06-03,1.4,24.3,46.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.82,medium
SEG-0037,2026-06-04,13.9,30.3,57.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.218,high
SEG-0037,2026-06-05,21.6,36.9,67.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.549,high
SEG-0037,2026-06-06,9.6,45.1,76.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.582,high
SEG-0037,2026-06-07,5.1,36.3,74.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.273,high
SEG-0037,2026-06-08,13.8,28.5,80.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.234,high
SEG-0037,2026-06-09,19.1,38.0,84.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.582,high
SEG-0037,2026-06-10,7.4,40.3,90.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.46,high
SEG-0037,2026-06-11,4.3,30.8,80.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.134,high
SEG-0037,2026-06-12,9.0,20.7,68.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.916,medium
SEG-0037,2026-06-13,2.2,15.5,60.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.645,high
SEG-0037,2026-06-14,13.3,24.5,69.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.09,high
SEG-0037,2026-06-15,4.9,20.4,60.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.816,medium
SEG-0037,2026-06-16,15.1,33.3,56.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.314,medium
SEG-0037,2026-06-17,1.3,21.3,50.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.751,medium
SEG-0037,2026-06-18,13.4,29.8,59.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.203,high
SEG-0037,2026-06-19,8.4,23.1,58.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.942,medium
SEG-0037,2026-06-20,17.1,38.9,73.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.541,high
SEG-0037,2026-06-21,6.1,31.6,66.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.145,high
SEG-0037,2026-06-22,6.5,29.7,67.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.107,high
SEG-0037,2026-06-23,16.3,28.9,69.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.256,high
SEG-0037,2026-06-24,17.9,40.7,85.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.635,high
SEG-0037,2026-06-25,9.0,43.2,81.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.537,high
SEG-0037,2026-06-26,21.6,48.5,94.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.925,high
SEG-0037,2026-06-27,2.4,33.0,79.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.155,high
SEG-0037,2026-06-28,2.5,26.5,76.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.978,high
SEG-0037,2026-06-29,43.3,48.2,113.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.337,high
SEG-0037,2026-06-30,32.1,77.9,128.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.963,high
SEG-0037,2026-07-01,6.7,82.1,117.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.609,high
SEG-0037,2026-07-02,82.3,121.1,190.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,14.11,high
SEG-0037,2026-07-03,38.4,127.4,207.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,13.574,high
SEG-0037,2026-07-04,15.7,136.4,221.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,13.458,high
SEG-0037,2026-07-05,21.7,75.8,240.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.037,high
SEG-0037,2026-07-06,9.6,47.0,206.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.99,high
SEG-0037,2026-07-07,5.9,37.2,180.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.601,high
SEG-0037,2026-07-08,22.3,37.8,195.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.938,high
SEG-0037,2026-07-09,1.8,30.0,115.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.165,high
SEG-0037,2026-07-10,22.1,46.2,99.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.887,high
SEG-0037,2026-07-11,2.4,26.3,85.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.998,high
SEG-0037,2026-07-12,16.8,41.3,80.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.619,high
SEG-0037,2026-07-13,21.6,40.8,92.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.721,high
SEG-0037,2026-07-14,2.1,40.5,89.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.371,high
SEG-0037,2026-07-15,3.3,27.0,70.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.988,medium
SEG-0037,2026-07-16,11.3,16.7,79.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.882,medium
SEG-0037,2026-07-17,5.7,20.3,63.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.836,high
SEG-0037,2026-07-18,2.6,19.6,63.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.765,high
SEG-0037,2026-07-19,3.6,11.9,50.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.546,medium
SEG-0037,2026-07-20,5.2,11.4,33.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.515,medium
SEG-0037,2026-07-21,9.7,18.5,41.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.797,high
SEG-0037,2026-07-22,11.8,26.7,49.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.069,high
SEG-0037,2026-07-23,19.3,40.8,57.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.585,high
SEG-0037,2026-07-24,12.5,43.6,64.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.561,high
SEG-0037,2026-07-25,14.2,46.0,76.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.684,high
SEG-0037,2026-07-26,8.1,34.8,80.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.302,high
SEG-0037,2026-07-27,12.0,34.3,87.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.374,high
SEG-0037,2026-07-28,57.5,77.6,135.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.405,high
SEG-0037,2026-07-29,34.1,103.6,157.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.744,high
SEG-0037,2026-07-30,21.9,113.5,160.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.801,high
SEG-0037,2026-07-31,22.9,78.9,170.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.947,high
SEG-0037,2026-08-01,1.9,46.7,158.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.719,high
SEG-0037,2026-08-02,1.1,25.9,151.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.146,high
SEG-0037,2026-08-03,0.1,3.1,139.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.503,medium
SEG-0037,2026-08-04,12.0,13.2,94.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.843,high
SEG-0037,2026-08-05,0.2,12.3,60.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.526,medium
SEG-0037,2026-08-06,10.8,23.0,49.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.954,high
SEG-0037,2026-08-07,8.3,19.3,34.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.775,high
SEG-0037,2026-08-08,4.5,23.6,37.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.829,high
SEG-0037,2026-08-09,14.2,27.0,50.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.118,medium
SEG-0037,2026-08-10,15.1,33.8,65.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.352,high
SEG-0037,2026-08-11,17.4,46.7,70.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.741,high
SEG-0037,2026-08-12,29.2,61.7,99.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.411,high
SEG-0037,2026-08-13,36.0,82.6,124.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.14,high
SEG-0037,2026-08-14,33.8,99.0,150.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.599,high
SEG-0037,2026-08-15,23.6,93.4,169.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.332,high
SEG-0037,2026-08-16,10.0,67.4,165.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.414,high
SEG-0037,2026-08-17,7.0,40.6,157.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.644,high
SEG-0037,2026-08-18,12.3,29.3,151.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.426,high
SEG-0037,2026-08-19,15.0,34.3,137.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.563,high
SEG-0037,2026-08-20,15.0,42.3,116.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.713,high
SEG-0037,2026-08-21,6.3,36.3,89.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.333,high
SEG-0037,2026-08-22,35.9,57.2,101.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.414,high
SEG-0037,2026-08-23,29.9,72.1,121.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.754,high
SEG-0037,2026-08-24,34.7,100.5,149.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,12.65,high
SEG-0037,2026-08-25,4.4,69.0,141.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.294,high
SEG-0037,2026-08-26,2.6,41.7,128.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.52,high
SEG-0037,2026-08-27,16.4,23.4,130.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.283,high
SEG-0037,2026-08-28,13.2,32.2,137.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.476,high
SEG-0037,2026-08-29,8.4,38.0,109.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.469,high
SEG-0037,2026-08-30,9.7,31.3,89.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.262,high
SEG-0037,2026-08-31,9.3,27.4,64.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.084,high
SEG-0037,2026-09-01,4.2,23.2,63.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.887,medium
SEG-0037,2026-09-02,5.8,19.3,67.0,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.822,high
SEG-0037,2026-09-03,10.2,20.2,60.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.903,high
SEG-0037,2026-09-04,2.7,18.7,50.3,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.708,medium
SEG-0037,2026-09-05,11.8,24.7,53.7,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.028,medium
SEG-0037,2026-09-06,2.9,17.4,46.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.668,high
SEG-0037,2026-09-07,11.2,25.9,48.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.035,high
SEG-0037,2026-09-08,7.6,21.7,52.2,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.874,high
SEG-0037,2026-09-09,2.2,21.0,48.6,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.754,high
SEG-0037,2026-09-10,2.7,12.5,41.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.521,medium
SEG-0037,2026-09-11,9.5,14.4,47.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,9.705,medium
SEG-0037,2026-09-12,41.4,53.6,77.5,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.348,high
SEG-0037,2026-09-13,22.2,73.1,96.8,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.581,high
SEG-0037,2026-09-14,21.5,85.1,107.1,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.91,high
SEG-0037,2026-09-15,21.9,65.6,121.4,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,11.449,high
SEG-0037,2026-09-16,10.7,54.1,129.9,38.7,1405,16.29,2,3,2,mountain,weathered_rock,poor,10.983,high
SEG-0038,2026-05-20,7.6,7.6,7.6,1.8,16,1.81,0,3,2,plain,alluvial,good,0.125,low
SEG-0038,2026-05-21,0.4,8.0,8.0,1.8,16,1.81,0,3,2,plain,alluvial,good,0.014,low
SEG-0038,2026-05-22,10.7,18.7,18.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.497,low
SEG-0038,2026-05-23,11.0,22.1,29.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.62,low
SEG-0038,2026-05-24,11.2,32.9,40.9,1.8,16,1.81,0,3,2,plain,alluvial,good,0.935,low
SEG-0038,2026-05-25,8.2,30.4,49.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.842,low
SEG-0038,2026-05-26,11.8,31.2,60.9,1.8,16,1.81,0,3,2,plain,alluvial,good,0.956,low
SEG-0038,2026-05-27,1.8,21.8,55.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.526,low
SEG-0038,2026-05-28,6.7,20.3,61.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.588,low
SEG-0038,2026-05-29,12.7,21.2,63.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.719,low
SEG-0038,2026-05-30,7.9,27.3,60.3,1.8,16,1.81,0,3,2,plain,alluvial,good,0.787,low
SEG-0038,2026-05-31,22.8,43.4,71.9,1.8,16,1.81,0,3,2,plain,alluvial,good,1.491,low
SEG-0038,2026-06-01,29.5,60.2,93.2,1.8,16,1.81,0,3,2,plain,alluvial,good,2.1,low
SEG-0038,2026-06-02,4.4,56.7,85.8,1.8,16,1.81,0,3,2,plain,alluvial,good,1.562,low
SEG-0038,2026-06-03,11.5,45.4,95.5,1.8,16,1.81,0,3,2,plain,alluvial,good,1.416,low
SEG-0038,2026-06-04,16.2,32.1,105.0,1.8,16,1.81,0,3,2,plain,alluvial,good,1.176,low
SEG-0038,2026-06-05,1.1,28.8,93.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.802,low
SEG-0038,2026-06-06,2.6,19.9,88.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.581,low
SEG-0038,2026-06-07,15.4,19.1,80.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.758,low
SEG-0038,2026-06-08,4.6,22.6,55.8,1.8,16,1.81,0,3,2,plain,alluvial,good,0.596,low
SEG-0038,2026-06-09,57.9,77.9,109.3,1.8,16,1.81,0,3,2,plain,alluvial,good,3.087,low
SEG-0038,2026-06-10,38.2,100.7,136.0,1.8,16,1.81,0,3,2,plain,alluvial,good,3.419,low
SEG-0038,2026-06-11,10.0,106.1,129.8,1.8,16,1.81,0,3,2,plain,alluvial,good,3.063,low
SEG-0038,2026-06-12,6.2,54.4,134.9,1.8,16,1.81,0,3,2,plain,alluvial,good,1.668,low
SEG-0038,2026-06-13,1.4,17.6,133.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.626,low
SEG-0038,2026-06-14,3.3,10.9,121.6,1.8,16,1.81,0,3,2,plain,alluvial,good,0.451,low
SEG-0038,2026-06-15,17.6,22.3,134.6,1.8,16,1.81,0,3,2,plain,alluvial,good,1.026,low
SEG-0038,2026-06-16,4.1,25.0,80.8,1.8,16,1.81,0,3,2,plain,alluvial,good,0.719,low
SEG-0038,2026-06-17,16.6,38.3,59.2,1.8,16,1.81,0,3,2,plain,alluvial,good,1.218,low
SEG-0038,2026-06-18,19.0,39.7,68.2,1.8,16,1.81,0,3,2,plain,alluvial,good,1.32,low
SEG-0038,2026-06-19,0.3,35.9,62.3,1.8,16,1.81,0,3,2,plain,alluvial,good,0.887,low
SEG-0038,2026-06-20,7.2,26.5,68.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.776,low
SEG-0038,2026-06-21,16.5,24.0,81.3,1.8,16,1.81,0,3,2,plain,alluvial,good,0.905,low
SEG-0038,2026-06-22,13.2,36.9,76.9,1.8,16,1.81,0,3,2,plain,alluvial,good,1.172,low
SEG-0038,2026-06-23,9.3,39.0,82.1,1.8,16,1.81,0,3,2,plain,alluvial,good,1.175,low
SEG-0038,2026-06-24,2.1,24.6,67.6,1.8,16,1.81,0,3,2,plain,alluvial,good,0.638,low
SEG-0038,2026-06-25,1.1,12.5,49.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.258,low
SEG-0038,2026-06-26,3.3,6.5,52.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.147,low
SEG-0038,2026-06-27,3.4,7.8,48.9,1.8,16,1.81,0,3,2,plain,alluvial,good,0.172,low
SEG-0038,2026-06-28,8.0,14.7,40.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.407,low
SEG-0038,2026-06-29,66.1,77.5,93.3,1.8,16,1.81,0,3,2,plain,alluvial,good,3.172,low
SEG-0038,2026-06-30,22.1,96.2,106.1,1.8,16,1.81,0,3,2,plain,alluvial,good,2.946,low
SEG-0038,2026-07-01,1.1,89.3,105.1,1.8,16,1.81,0,3,2,plain,alluvial,good,2.407,low
SEG-0038,2026-07-02,19.2,42.4,123.2,1.8,16,1.81,0,3,2,plain,alluvial,good,1.545,low
SEG-0038,2026-07-03,7.6,27.9,127.5,1.8,16,1.81,0,3,2,plain,alluvial,good,0.982,low
SEG-0038,2026-07-04,43.4,70.2,167.5,1.8,16,1.81,0,3,2,plain,alluvial,good,2.801,low
SEG-0038,2026-07-05,23.6,74.6,183.1,1.8,16,1.81,0,3,2,plain,alluvial,good,2.622,low
SEG-0038,2026-07-06,20.5,87.5,137.5,1.8,16,1.81,0,3,2,plain,alluvial,good,2.779,low
SEG-0038,2026-07-07,18.1,62.2,133.5,1.8,16,1.81,0,3,2,plain,alluvial,good,2.069,low
SEG-0038,2026-07-08,69.6,108.2,202.0,1.8,16,1.81,0,3,2,plain,alluvial,good,4.329,low
SEG-0038,2026-07-09,39.5,127.2,222.3,1.8,16,1.81,0,3,2,plain,alluvial,good,4.497,low
SEG-0038,2026-07-10,27.1,136.2,241.8,1.8,16,1.81,0,3,2,plain,alluvial,good,4.736,low
SEG-0038,2026-07-11,14.5,81.1,212.9,1.8,16,1.81,0,3,2,plain,alluvial,good,2.718,low
SEG-0038,2026-07-12,2.5,44.1,191.8,1.8,16,1.81,0,3,2,plain,alluvial,good,1.494,low
SEG-0038,2026-07-13,15.6,32.6,186.9,1.8,16,1.81,0,3,2,plain,alluvial,good,1.404,low
SEG-0038,2026-07-14,9.3,27.4,178.1,1.8,16,1.81,0,3,2,plain,alluvial,good,1.137,low
SEG-0038,2026-07-15,50.2,75.1,158.7,1.8,16,1.81,0,3,2,plain,alluvial,good,3.02,low
SEG-0038,2026-07-16,40.4,99.9,159.6,1.8,16,1.81,0,3,2,plain,alluvial,good,3.5,low
SEG-0038,2026-07-17,32.8,123.4,165.3,1.8,16,1.81,0,3,2,plain,alluvial,good,4.059,low
SEG-0038,2026-07-18,18.0,91.2,168.8,1.8,16,1.81,0,3,2,plain,alluvial,good,2.919,low
SEG-0038,2026-07-19,21.5,72.3,187.8,1.8,16,1.81,0,3,2,plain,alluvial,good,2.539,low
SEG-0038,2026-07-20,20.5,60.0,192.7,1.8,16,1.81,0,3,2,plain,alluvial,good,2.216,low
SEG-0038,2026-07-21,40.1,82.1,223.5,1.8,16,1.81,0,3,2,plain,alluvial,good,3.208,low
SEG-0038,2026-07-22,32.8,93.4,206.1,1.8,16,1.81,0,3,2,plain,alluvial,good,3.33,low
SEG-0038,2026-07-23,5.7,78.6,171.4,1.8,16,1.81,0,3,2,plain,alluvial,good,2.389,low
SEG-0038,2026-07-24,20.8,59.3,159.4,1.8,16,1.81,0,3,2,plain,alluvial,good,2.111,low
SEG-0038,2026-07-25,17.6,44.1,159.0,1.8,16,1.81,0,3,2,plain,alluvial,good,1.66,low
SEG-0038,2026-07-26,5.7,44.1,143.2,1.8,16,1.81,0,3,2,plain,alluvial,good,1.415,low
SEG-0038,2026-07-27,0.7,24.0,123.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.752,low
SEG-0038,2026-07-28,14.9,21.3,98.2,1.8,16,1.81,0,3,2,plain,alluvial,good,0.854,low
SEG-0038,2026-07-29,8.9,24.5,74.3,1.8,16,1.81,0,3,2,plain,alluvial,good,0.77,low
SEG-0038,2026-07-30,11.0,34.8,79.6,1.8,16,1.81,0,3,2,plain,alluvial,good,1.088,low
SEG-0038,2026-07-31,15.5,35.4,74.3,1.8,16,1.81,0,3,2,plain,alluvial,good,1.165,low
SEG-0038,2026-08-01,1.3,27.8,58.0,1.8,16,1.81,0,3,2,plain,alluvial,good,0.682,low
SEG-0038,2026-08-02,15.8,32.6,68.1,1.8,16,1.81,0,3,2,plain,alluvial,good,1.081,low
SEG-0038,2026-08-03,6.0,23.1,73.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.682,low
SEG-0038,2026-08-04,3.6,25.4,62.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.67,low
SEG-0038,2026-08-05,12.3,21.9,65.5,1.8,16,1.81,0,3,2,plain,alluvial,good,0.736,low
SEG-0038,2026-08-06,9.5,25.4,64.0,1.8,16,1.81,0,3,2,plain,alluvial,good,0.775,low
SEG-0038,2026-08-07,11.6,33.4,60.1,1.8,16,1.81,0,3,2,plain,alluvial,good,1.008,low
SEG-0038,2026-08-08,61.7,82.8,120.5,1.8,16,1.81,0,3,2,plain,alluvial,good,3.31,low
SEG-0038,2026-08-09,26.2,99.5,130.9,1.8,16,1.81,0,3,2,plain,alluvial,good,3.17,low
SEG-0038,2026-08-10,21.9,109.8,146.8,1.8,16,1.81,0,3,2,plain,alluvial,good,3.408,low
SEG-0038,2026-08-11,30.4,78.5,173.6,1.8,16,1.81,0,3,2,plain,alluvial,good,2.812,low
SEG-0038,2026-08-12,57.8,110.1,219.1,1.8,16,1.81,0,3,2,plain,alluvial,good,4.225,low
SEG-0038,2026-08-13,17.4,105.6,227.0,1.8,16,1.81,0,3,2,plain,alluvial,good,3.443,low
SEG-0038,2026-08-14,10.5,85.7,225.9,1.8,16,1.81,0,3,2,plain,alluvial,good,2.805,low
SEG-0038,2026-08-15,12.2,40.1,176.4,1.8,16,1.81,0,3,2,plain,alluvial,good,1.512,low
SEG-0038,2026-08-16,15.8,38.5,166.0,1.8,16,1.81,0,3,2,plain,alluvial,good,1.503,low
SEG-0038,2026-08-17,4.8,32.8,148.9,1.8,16,1.81,0,3,2,plain,alluvial,good,1.121,low
SEG-0038,2026-08-18,14.6,35.2,133.1,1.8,16,1.81,0,3,2,plain,alluvial,good,1.307,low
SEG-0038,2026-08-19,10.1,29.5,85.4,1.8,16,1.81,0,3,2,plain,alluvial,good,0.951,low
SEG-0038,2026-08-20,1.7,26.4,69.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.684,low
SEG-0038,2026-08-21,13.9,25.7,73.1,1.8,16,1.81,0,3,2,plain,alluvial,good,0.883,low
SEG-0038,2026-08-22,5.8,21.4,66.7,1.8,16,1.81,0,3,2,plain,alluvial,good,0.616,low
SEG-0038,2026-08-23,2.4,22.1,53.3,1.8,16,1.81,0,3,2,plain,alluvial,good,0.539,low
SEG-0038,2026-08-24,8.1,16.3,56.6,1.8,16,1.81,0,3,2,plain,alluvial,good,0.494,low
SEG-0038,2026-08-25,3.0,13.5,45.0,1.8,16,1.81,0,3,2,plain,alluvial,good,0.303,low
SEG-0038,2026-08-26,57.8,68.9,92.7,1.8,16,1.81,0,3,2,plain,alluvial,good,2.806,low
SEG-0038,2026-08-27,23.3,84.1,114.3,1.8,16,1.81,0,3,2,plain,alluvial,good,2.674,low
SEG-0038,2026-08-28,35.8,116.9,136.2,1.8,16,1.81,0,3,2,plain,alluvial,good,3.8,low
